CCTV,Elevator,Garden,Gym,Parking,Playground,Pool,Restaurant,Sauna,Security,Shop,Wifi,date,district,id,latitude,longitude,name,nbr_buildings,nbr_floors,price_hist,price_sqm,proj_area,units,value,year_built
1,1,0,1,1,0,1,0,0,1,0,0,2008-04-01,Yan Nawa,1001,13.675513699999998,100.54536479999999,PM Riverside,1,32,"[{'date': '2008-04-01', 'value': 92705}, {'date': '2008-07-01', 'value': 90713}, {'date': '2008-10-01', 'value': 88323}, {'date': '2009-01-01', 'value': 85933}, {'date': '2009-04-01', 'value': 83543}, {'date': '2009-07-01', 'value': 81154}, {'date': '2009-10-01', 'value': 78764}, {'date': '2010-01-01', 'value': 76374}, {'date': '2010-04-01', 'value': 73984}, {'date': '2010-07-01', 'value': 71594}, {'date': '2010-10-01', 'value': 69820}, {'date': '2011-01-01', 'value': 72356}, {'date': '2011-04-01', 'value': 75508}, {'date': '2011-07-01', 'value': 78659}, {'date': '2011-10-01', 'value': 79376}, {'date': '2012-01-01', 'value': 78874}, {'date': '2012-04-01', 'value': 78205}, {'date': '2012-07-01', 'value': 77944}, {'date': '2012-10-01', 'value': 78668}, {'date': '2013-01-01', 'value': 79392}, {'date': '2013-04-01', 'value': 80116}, {'date': '2013-07-01', 'value': 80840}, {'date': '2013-10-01', 'value': 79392}, {'date': '2014-01-01', 'value': 75443}, {'date': '2014-04-01', 'value': 72153}, {'date': '2014-07-01', 'value': 72083}, {'date': '2014-10-01', 'value': 71212}, {'date': '2015-01-01', 'value': 81253}, {'date': '2015-04-01', 'value': 86893}, {'date': '2015-07-01', 'value': 91017}, {'date': '2015-10-01', 'value': 87023}, {'date': '2016-01-01', 'value': 80975}, {'date': '2016-04-01', 'value': 80865}, {'date': '2016-07-01', 'value': 93530}, {'date': '2016-10-01', 'value': 83089}, {'date': '2017-01-01', 'value': 86313}, {'date': '2017-04-01', 'value': 94435}, {'date': '2017-07-01', 'value': 87220}, {'date': '2017-10-01', 'value': 80960}, {'date': '2018-01-01', 'value': 82664}, {'date': '2018-04-01', 'value': 82890}, {'date': '2018-07-01', 'value': 82426}, {'date': '2018-10-01', 'value': 76906}, {'date': '2019-01-01', 'value': 76906}]",76906,5852,108.0,92705.0,1998
1,1,0,1,1,0,1,0,0,1,0,0,2008-07-01,Yan Nawa,1001,13.675513699999998,100.54536479999999,PM Riverside,1,32,"[{'date': '2008-04-01', 'value': 92705}, {'date': '2008-07-01', 'value': 90713}, {'date': '2008-10-01', 'value': 88323}, {'date': '2009-01-01', 'value': 85933}, {'date': '2009-04-01', 'value': 83543}, {'date': '2009-07-01', 'value': 81154}, {'date': '2009-10-01', 'value': 78764}, {'date': '2010-01-01', 'value': 76374}, {'date': '2010-04-01', 'value': 73984}, {'date': '2010-07-01', 'value': 71594}, {'date': '2010-10-01', 'value': 69820}, {'date': '2011-01-01', 'value': 72356}, {'date': '2011-04-01', 'value': 75508}, {'date': '2011-07-01', 'value': 78659}, {'date': '2011-10-01', 'value': 79376}, {'date': '2012-01-01', 'value': 78874}, {'date': '2012-04-01', 'value': 78205}, {'date': '2012-07-01', 'value': 77944}, {'date': '2012-10-01', 'value': 78668}, {'date': '2013-01-01', 'value': 79392}, {'date': '2013-04-01', 'value': 80116}, {'date': '2013-07-01', 'value': 80840}, {'date': '2013-10-01', 'value': 79392}, {'date': '2014-01-01', 'value': 75443}, {'date': '2014-04-01', 'value': 72153}, {'date': '2014-07-01', 'value': 72083}, {'date': '2014-10-01', 'value': 71212}, {'date': '2015-01-01', 'value': 81253}, {'date': '2015-04-01', 'value': 86893}, {'date': '2015-07-01', 'value': 91017}, {'date': '2015-10-01', 'value': 87023}, {'date': '2016-01-01', 'value': 80975}, {'date': '2016-04-01', 'value': 80865}, {'date': '2016-07-01', 'value': 93530}, {'date': '2016-10-01', 'value': 83089}, {'date': '2017-01-01', 'value': 86313}, {'date': '2017-04-01', 'value': 94435}, {'date': '2017-07-01', 'value': 87220}, {'date': '2017-10-01', 'value': 80960}, {'date': '2018-01-01', 'value': 82664}, {'date': '2018-04-01', 'value': 82890}, {'date': '2018-07-01', 'value': 82426}, {'date': '2018-10-01', 'value': 76906}, {'date': '2019-01-01', 'value': 76906}]",76906,5852,108.0,90713.0,1998
1,1,0,1,1,0,1,0,0,1,0,0,2008-10-01,Yan Nawa,1001,13.675513699999998,100.54536479999999,PM Riverside,1,32,"[{'date': '2008-04-01', 'value': 92705}, {'date': '2008-07-01', 'value': 90713}, {'date': '2008-10-01', 'value': 88323}, {'date': '2009-01-01', 'value': 85933}, {'date': '2009-04-01', 'value': 83543}, {'date': '2009-07-01', 'value': 81154}, {'date': '2009-10-01', 'value': 78764}, {'date': '2010-01-01', 'value': 76374}, {'date': '2010-04-01', 'value': 73984}, {'date': '2010-07-01', 'value': 71594}, {'date': '2010-10-01', 'value': 69820}, {'date': '2011-01-01', 'value': 72356}, {'date': '2011-04-01', 'value': 75508}, {'date': '2011-07-01', 'value': 78659}, {'date': '2011-10-01', 'value': 79376}, {'date': '2012-01-01', 'value': 78874}, {'date': '2012-04-01', 'value': 78205}, {'date': '2012-07-01', 'value': 77944}, {'date': '2012-10-01', 'value': 78668}, {'date': '2013-01-01', 'value': 79392}, {'date': '2013-04-01', 'value': 80116}, {'date': '2013-07-01', 'value': 80840}, {'date': '2013-10-01', 'value': 79392}, {'date': '2014-01-01', 'value': 75443}, {'date': '2014-04-01', 'value': 72153}, {'date': '2014-07-01', 'value': 72083}, {'date': '2014-10-01', 'value': 71212}, {'date': '2015-01-01', 'value': 81253}, {'date': '2015-04-01', 'value': 86893}, {'date': '2015-07-01', 'value': 91017}, {'date': '2015-10-01', 'value': 87023}, {'date': '2016-01-01', 'value': 80975}, {'date': '2016-04-01', 'value': 80865}, {'date': '2016-07-01', 'value': 93530}, {'date': '2016-10-01', 'value': 83089}, {'date': '2017-01-01', 'value': 86313}, {'date': '2017-04-01', 'value': 94435}, {'date': '2017-07-01', 'value': 87220}, {'date': '2017-10-01', 'value': 80960}, {'date': '2018-01-01', 'value': 82664}, {'date': '2018-04-01', 'value': 82890}, {'date': '2018-07-01', 'value': 82426}, {'date': '2018-10-01', 'value': 76906}, {'date': '2019-01-01', 'value': 76906}]",76906,5852,108.0,88323.0,1998
1,1,0,1,1,0,1,0,0,1,0,0,2009-01-01,Yan Nawa,1001,13.675513699999998,100.54536479999999,PM Riverside,1,32,"[{'date': '2008-04-01', 'value': 92705}, {'date': '2008-07-01', 'value': 90713}, {'date': '2008-10-01', 'value': 88323}, {'date': '2009-01-01', 'value': 85933}, {'date': '2009-04-01', 'value': 83543}, {'date': '2009-07-01', 'value': 81154}, {'date': '2009-10-01', 'value': 78764}, {'date': '2010-01-01', 'value': 76374}, {'date': '2010-04-01', 'value': 73984}, {'date': '2010-07-01', 'value': 71594}, {'date': '2010-10-01', 'value': 69820}, {'date': '2011-01-01', 'value': 72356}, {'date': '2011-04-01', 'value': 75508}, {'date': '2011-07-01', 'value': 78659}, {'date': '2011-10-01', 'value': 79376}, {'date': '2012-01-01', 'value': 78874}, {'date': '2012-04-01', 'value': 78205}, {'date': '2012-07-01', 'value': 77944}, {'date': '2012-10-01', 'value': 78668}, {'date': '2013-01-01', 'value': 79392}, {'date': '2013-04-01', 'value': 80116}, {'date': '2013-07-01', 'value': 80840}, {'date': '2013-10-01', 'value': 79392}, {'date': '2014-01-01', 'value': 75443}, {'date': '2014-04-01', 'value': 72153}, {'date': '2014-07-01', 'value': 72083}, {'date': '2014-10-01', 'value': 71212}, {'date': '2015-01-01', 'value': 81253}, {'date': '2015-04-01', 'value': 86893}, {'date': '2015-07-01', 'value': 91017}, {'date': '2015-10-01', 'value': 87023}, {'date': '2016-01-01', 'value': 80975}, {'date': '2016-04-01', 'value': 80865}, {'date': '2016-07-01', 'value': 93530}, {'date': '2016-10-01', 'value': 83089}, {'date': '2017-01-01', 'value': 86313}, {'date': '2017-04-01', 'value': 94435}, {'date': '2017-07-01', 'value': 87220}, {'date': '2017-10-01', 'value': 80960}, {'date': '2018-01-01', 'value': 82664}, {'date': '2018-04-01', 'value': 82890}, {'date': '2018-07-01', 'value': 82426}, {'date': '2018-10-01', 'value': 76906}, {'date': '2019-01-01', 'value': 76906}]",76906,5852,108.0,85933.0,1998
1,1,0,1,1,0,1,0,0,1,0,0,2009-04-01,Yan Nawa,1001,13.675513699999998,100.54536479999999,PM Riverside,1,32,"[{'date': '2008-04-01', 'value': 92705}, {'date': '2008-07-01', 'value': 90713}, {'date': '2008-10-01', 'value': 88323}, {'date': '2009-01-01', 'value': 85933}, {'date': '2009-04-01', 'value': 83543}, {'date': '2009-07-01', 'value': 81154}, {'date': '2009-10-01', 'value': 78764}, {'date': '2010-01-01', 'value': 76374}, {'date': '2010-04-01', 'value': 73984}, {'date': '2010-07-01', 'value': 71594}, {'date': '2010-10-01', 'value': 69820}, {'date': '2011-01-01', 'value': 72356}, {'date': '2011-04-01', 'value': 75508}, {'date': '2011-07-01', 'value': 78659}, {'date': '2011-10-01', 'value': 79376}, {'date': '2012-01-01', 'value': 78874}, {'date': '2012-04-01', 'value': 78205}, {'date': '2012-07-01', 'value': 77944}, {'date': '2012-10-01', 'value': 78668}, {'date': '2013-01-01', 'value': 79392}, {'date': '2013-04-01', 'value': 80116}, {'date': '2013-07-01', 'value': 80840}, {'date': '2013-10-01', 'value': 79392}, {'date': '2014-01-01', 'value': 75443}, {'date': '2014-04-01', 'value': 72153}, {'date': '2014-07-01', 'value': 72083}, {'date': '2014-10-01', 'value': 71212}, {'date': '2015-01-01', 'value': 81253}, {'date': '2015-04-01', 'value': 86893}, {'date': '2015-07-01', 'value': 91017}, {'date': '2015-10-01', 'value': 87023}, {'date': '2016-01-01', 'value': 80975}, {'date': '2016-04-01', 'value': 80865}, {'date': '2016-07-01', 'value': 93530}, {'date': '2016-10-01', 'value': 83089}, {'date': '2017-01-01', 'value': 86313}, {'date': '2017-04-01', 'value': 94435}, {'date': '2017-07-01', 'value': 87220}, {'date': '2017-10-01', 'value': 80960}, {'date': '2018-01-01', 'value': 82664}, {'date': '2018-04-01', 'value': 82890}, {'date': '2018-07-01', 'value': 82426}, {'date': '2018-10-01', 'value': 76906}, {'date': '2019-01-01', 'value': 76906}]",76906,5852,108.0,83543.0,1998
1,1,0,1,1,0,1,0,0,1,0,0,2009-07-01,Yan Nawa,1001,13.675513699999998,100.54536479999999,PM Riverside,1,32,"[{'date': '2008-04-01', 'value': 92705}, {'date': '2008-07-01', 'value': 90713}, {'date': '2008-10-01', 'value': 88323}, {'date': '2009-01-01', 'value': 85933}, {'date': '2009-04-01', 'value': 83543}, {'date': '2009-07-01', 'value': 81154}, {'date': '2009-10-01', 'value': 78764}, {'date': '2010-01-01', 'value': 76374}, {'date': '2010-04-01', 'value': 73984}, {'date': '2010-07-01', 'value': 71594}, {'date': '2010-10-01', 'value': 69820}, {'date': '2011-01-01', 'value': 72356}, {'date': '2011-04-01', 'value': 75508}, {'date': '2011-07-01', 'value': 78659}, {'date': '2011-10-01', 'value': 79376}, {'date': '2012-01-01', 'value': 78874}, {'date': '2012-04-01', 'value': 78205}, {'date': '2012-07-01', 'value': 77944}, {'date': '2012-10-01', 'value': 78668}, {'date': '2013-01-01', 'value': 79392}, {'date': '2013-04-01', 'value': 80116}, {'date': '2013-07-01', 'value': 80840}, {'date': '2013-10-01', 'value': 79392}, {'date': '2014-01-01', 'value': 75443}, {'date': '2014-04-01', 'value': 72153}, {'date': '2014-07-01', 'value': 72083}, {'date': '2014-10-01', 'value': 71212}, {'date': '2015-01-01', 'value': 81253}, {'date': '2015-04-01', 'value': 86893}, {'date': '2015-07-01', 'value': 91017}, {'date': '2015-10-01', 'value': 87023}, {'date': '2016-01-01', 'value': 80975}, {'date': '2016-04-01', 'value': 80865}, {'date': '2016-07-01', 'value': 93530}, {'date': '2016-10-01', 'value': 83089}, {'date': '2017-01-01', 'value': 86313}, {'date': '2017-04-01', 'value': 94435}, {'date': '2017-07-01', 'value': 87220}, {'date': '2017-10-01', 'value': 80960}, {'date': '2018-01-01', 'value': 82664}, {'date': '2018-04-01', 'value': 82890}, {'date': '2018-07-01', 'value': 82426}, {'date': '2018-10-01', 'value': 76906}, {'date': '2019-01-01', 'value': 76906}]",76906,5852,108.0,81154.0,1998
1,1,0,1,1,0,1,0,0,1,0,0,2009-10-01,Yan Nawa,1001,13.675513699999998,100.54536479999999,PM Riverside,1,32,"[{'date': '2008-04-01', 'value': 92705}, {'date': '2008-07-01', 'value': 90713}, {'date': '2008-10-01', 'value': 88323}, {'date': '2009-01-01', 'value': 85933}, {'date': '2009-04-01', 'value': 83543}, {'date': '2009-07-01', 'value': 81154}, {'date': '2009-10-01', 'value': 78764}, {'date': '2010-01-01', 'value': 76374}, {'date': '2010-04-01', 'value': 73984}, {'date': '2010-07-01', 'value': 71594}, {'date': '2010-10-01', 'value': 69820}, {'date': '2011-01-01', 'value': 72356}, {'date': '2011-04-01', 'value': 75508}, {'date': '2011-07-01', 'value': 78659}, {'date': '2011-10-01', 'value': 79376}, {'date': '2012-01-01', 'value': 78874}, {'date': '2012-04-01', 'value': 78205}, {'date': '2012-07-01', 'value': 77944}, {'date': '2012-10-01', 'value': 78668}, {'date': '2013-01-01', 'value': 79392}, {'date': '2013-04-01', 'value': 80116}, {'date': '2013-07-01', 'value': 80840}, {'date': '2013-10-01', 'value': 79392}, {'date': '2014-01-01', 'value': 75443}, {'date': '2014-04-01', 'value': 72153}, {'date': '2014-07-01', 'value': 72083}, {'date': '2014-10-01', 'value': 71212}, {'date': '2015-01-01', 'value': 81253}, {'date': '2015-04-01', 'value': 86893}, {'date': '2015-07-01', 'value': 91017}, {'date': '2015-10-01', 'value': 87023}, {'date': '2016-01-01', 'value': 80975}, {'date': '2016-04-01', 'value': 80865}, {'date': '2016-07-01', 'value': 93530}, {'date': '2016-10-01', 'value': 83089}, {'date': '2017-01-01', 'value': 86313}, {'date': '2017-04-01', 'value': 94435}, {'date': '2017-07-01', 'value': 87220}, {'date': '2017-10-01', 'value': 80960}, {'date': '2018-01-01', 'value': 82664}, {'date': '2018-04-01', 'value': 82890}, {'date': '2018-07-01', 'value': 82426}, {'date': '2018-10-01', 'value': 76906}, {'date': '2019-01-01', 'value': 76906}]",76906,5852,108.0,78764.0,1998
1,1,0,1,1,0,1,0,0,1,0,0,2010-01-01,Yan Nawa,1001,13.675513699999998,100.54536479999999,PM Riverside,1,32,"[{'date': '2008-04-01', 'value': 92705}, {'date': '2008-07-01', 'value': 90713}, {'date': '2008-10-01', 'value': 88323}, {'date': '2009-01-01', 'value': 85933}, {'date': '2009-04-01', 'value': 83543}, {'date': '2009-07-01', 'value': 81154}, {'date': '2009-10-01', 'value': 78764}, {'date': '2010-01-01', 'value': 76374}, {'date': '2010-04-01', 'value': 73984}, {'date': '2010-07-01', 'value': 71594}, {'date': '2010-10-01', 'value': 69820}, {'date': '2011-01-01', 'value': 72356}, {'date': '2011-04-01', 'value': 75508}, {'date': '2011-07-01', 'value': 78659}, {'date': '2011-10-01', 'value': 79376}, {'date': '2012-01-01', 'value': 78874}, {'date': '2012-04-01', 'value': 78205}, {'date': '2012-07-01', 'value': 77944}, {'date': '2012-10-01', 'value': 78668}, {'date': '2013-01-01', 'value': 79392}, {'date': '2013-04-01', 'value': 80116}, {'date': '2013-07-01', 'value': 80840}, {'date': '2013-10-01', 'value': 79392}, {'date': '2014-01-01', 'value': 75443}, {'date': '2014-04-01', 'value': 72153}, {'date': '2014-07-01', 'value': 72083}, {'date': '2014-10-01', 'value': 71212}, {'date': '2015-01-01', 'value': 81253}, {'date': '2015-04-01', 'value': 86893}, {'date': '2015-07-01', 'value': 91017}, {'date': '2015-10-01', 'value': 87023}, {'date': '2016-01-01', 'value': 80975}, {'date': '2016-04-01', 'value': 80865}, {'date': '2016-07-01', 'value': 93530}, {'date': '2016-10-01', 'value': 83089}, {'date': '2017-01-01', 'value': 86313}, {'date': '2017-04-01', 'value': 94435}, {'date': '2017-07-01', 'value': 87220}, {'date': '2017-10-01', 'value': 80960}, {'date': '2018-01-01', 'value': 82664}, {'date': '2018-04-01', 'value': 82890}, {'date': '2018-07-01', 'value': 82426}, {'date': '2018-10-01', 'value': 76906}, {'date': '2019-01-01', 'value': 76906}]",76906,5852,108.0,76374.0,1998
1,1,0,1,1,0,1,0,0,1,0,0,2010-04-01,Yan Nawa,1001,13.675513699999998,100.54536479999999,PM Riverside,1,32,"[{'date': '2008-04-01', 'value': 92705}, {'date': '2008-07-01', 'value': 90713}, {'date': '2008-10-01', 'value': 88323}, {'date': '2009-01-01', 'value': 85933}, {'date': '2009-04-01', 'value': 83543}, {'date': '2009-07-01', 'value': 81154}, {'date': '2009-10-01', 'value': 78764}, {'date': '2010-01-01', 'value': 76374}, {'date': '2010-04-01', 'value': 73984}, {'date': '2010-07-01', 'value': 71594}, {'date': '2010-10-01', 'value': 69820}, {'date': '2011-01-01', 'value': 72356}, {'date': '2011-04-01', 'value': 75508}, {'date': '2011-07-01', 'value': 78659}, {'date': '2011-10-01', 'value': 79376}, {'date': '2012-01-01', 'value': 78874}, {'date': '2012-04-01', 'value': 78205}, {'date': '2012-07-01', 'value': 77944}, {'date': '2012-10-01', 'value': 78668}, {'date': '2013-01-01', 'value': 79392}, {'date': '2013-04-01', 'value': 80116}, {'date': '2013-07-01', 'value': 80840}, {'date': '2013-10-01', 'value': 79392}, {'date': '2014-01-01', 'value': 75443}, {'date': '2014-04-01', 'value': 72153}, {'date': '2014-07-01', 'value': 72083}, {'date': '2014-10-01', 'value': 71212}, {'date': '2015-01-01', 'value': 81253}, {'date': '2015-04-01', 'value': 86893}, {'date': '2015-07-01', 'value': 91017}, {'date': '2015-10-01', 'value': 87023}, {'date': '2016-01-01', 'value': 80975}, {'date': '2016-04-01', 'value': 80865}, {'date': '2016-07-01', 'value': 93530}, {'date': '2016-10-01', 'value': 83089}, {'date': '2017-01-01', 'value': 86313}, {'date': '2017-04-01', 'value': 94435}, {'date': '2017-07-01', 'value': 87220}, {'date': '2017-10-01', 'value': 80960}, {'date': '2018-01-01', 'value': 82664}, {'date': '2018-04-01', 'value': 82890}, {'date': '2018-07-01', 'value': 82426}, {'date': '2018-10-01', 'value': 76906}, {'date': '2019-01-01', 'value': 76906}]",76906,5852,108.0,73984.0,1998
1,1,0,1,1,0,1,0,0,1,0,0,2010-07-01,Yan Nawa,1001,13.675513699999998,100.54536479999999,PM Riverside,1,32,"[{'date': '2008-04-01', 'value': 92705}, {'date': '2008-07-01', 'value': 90713}, {'date': '2008-10-01', 'value': 88323}, {'date': '2009-01-01', 'value': 85933}, {'date': '2009-04-01', 'value': 83543}, {'date': '2009-07-01', 'value': 81154}, {'date': '2009-10-01', 'value': 78764}, {'date': '2010-01-01', 'value': 76374}, {'date': '2010-04-01', 'value': 73984}, {'date': '2010-07-01', 'value': 71594}, {'date': '2010-10-01', 'value': 69820}, {'date': '2011-01-01', 'value': 72356}, {'date': '2011-04-01', 'value': 75508}, {'date': '2011-07-01', 'value': 78659}, {'date': '2011-10-01', 'value': 79376}, {'date': '2012-01-01', 'value': 78874}, {'date': '2012-04-01', 'value': 78205}, {'date': '2012-07-01', 'value': 77944}, {'date': '2012-10-01', 'value': 78668}, {'date': '2013-01-01', 'value': 79392}, {'date': '2013-04-01', 'value': 80116}, {'date': '2013-07-01', 'value': 80840}, {'date': '2013-10-01', 'value': 79392}, {'date': '2014-01-01', 'value': 75443}, {'date': '2014-04-01', 'value': 72153}, {'date': '2014-07-01', 'value': 72083}, {'date': '2014-10-01', 'value': 71212}, {'date': '2015-01-01', 'value': 81253}, {'date': '2015-04-01', 'value': 86893}, {'date': '2015-07-01', 'value': 91017}, {'date': '2015-10-01', 'value': 87023}, {'date': '2016-01-01', 'value': 80975}, {'date': '2016-04-01', 'value': 80865}, {'date': '2016-07-01', 'value': 93530}, {'date': '2016-10-01', 'value': 83089}, {'date': '2017-01-01', 'value': 86313}, {'date': '2017-04-01', 'value': 94435}, {'date': '2017-07-01', 'value': 87220}, {'date': '2017-10-01', 'value': 80960}, {'date': '2018-01-01', 'value': 82664}, {'date': '2018-04-01', 'value': 82890}, {'date': '2018-07-01', 'value': 82426}, {'date': '2018-10-01', 'value': 76906}, {'date': '2019-01-01', 'value': 76906}]",76906,5852,108.0,71594.0,1998
